title,main_genre,belongs_to_collection,budget,revenue,production_companies,vote_average,popularity,runtime,cast_size,crew_size,cast_tr,director_tr,production_company_tr,English,title_length,rel_year,rel_month
The Iron Giant,Adventure,False,70.0,23.159305,1.0,7.6,15.441459,86.0,29,45,594.4635900000001,0.0,0.0,True,12,1999,August
The Sixth Sense,Mystery,False,40.0,672.806292,4.0,7.7,18.449169,107.0,51,89,2433.888303,0.0,0.0,True,13,1999,August
The Thomas Crown Affair,Drama,False,48.0,124.305181,2.0,6.7,10.961226,113.0,13,16,1897.283382,941.603659,0.0,True,20,1999,August
Teaching Mrs. Tingle,Comedy,False,13.0,8.946237,3.0,5.3,8.345784,96.0,17,29,159.067983,0.0,0.0,True,18,1999,August
Detroit Rock City,Comedy,False,6.5,4.217115,5.0,6.7,6.074832,95.0,24,9,47.022956,8.009329,3695.889485,True,15,1999,August
Brokedown Palace,Drama,False,25.0,13.0,4.0,6.2,6.570917999999999,100.0,14,4,1986.480817,90.91144,11687.594723,True,15,1999,August
Outside Providence,Romance,False,7.0,7.292175,2.0,5.6,3.10924,96.0,12,5,456.185448,0.6654499999999999,2202.686996,True,17,1999,August
The Ninth Gate,Horror,False,38.0,58.401898,10.0,6.3,11.316349,133.0,23,23,309.157185,84.53800600000001,0.0,True,12,1999,August
In Too Deep,Drama,False,7.0,14.011454,1.0,6.3,1.615319,97.0,10,5,221.663639,0.0,0.0,True,9,1999,August
Amarkalam,,False,0.5,0.5,,6.6,0.493342,157.0,11,6,16.5,0.0,,True,9,1999,August
The Astronaut's Wife,Drama,False,75.0,19.598588,2.0,5.5,14.705865,109.0,36,48,418.01038,0.0,3700.1066,True,18,1999,August
The 13th Warrior,Adventure,False,160.0,61.698899,1.0,6.4,10.308026,102.0,19,17,465.2656960000001,1065.90884,2708.371802,True,14,1999,August
Chill Factor,Action,False,70.0,11.263966,2.0,5.3,3.062626,101.0,9,14,490.67865100000006,0.0,5537.080656,True,11,1999,September
Boys Don't Cry,Crime,False,2.0,11.540607,5.0,7.2,6.536006,118.0,24,26,23.2392,0.0,26.715692999999995,True,12,1999,September
Guinevere,Drama,False,2.6,0.614202,3.0,5.9,4.004968,104.0,11,12,119.247277,0.0,2209.979171,True,9,1999,September
Black and White,Drama,False,10.0,5.241315,2.0,4.6,1.191035,98.0,79,2,290.432992,15.347561,0.0,True,13,1999,September
Stir of Echoes,Horror,True,12.0,21.133087,1.0,6.5,5.875605999999999,99.0,12,8,918.329954,0.0,260.440983,True,12,1999,September
Stigmata,Horror,False,29.0,50.041732,2.0,6.0,9.304144,103.0,15,17,620.778945,0.0,0.0,True,8,1999,September
But I'm a Cheerleader,Comedy,False,1.2,2.6,1.0,6.5,4.928139,85.0,22,1,0.0,0.0,0.0,True,18,1999,September
Simpatico,Comedy,False,10.0,0.929606,4.0,5.3,3.143748,106.0,6,4,2175.513152,0.0,60.062939,True,9,1999,September
American Beauty,Drama,False,15.0,356.2966009999999,2.0,7.9,20.726578,122.0,40,109,1102.531109,0.0,558.259231,True,14,1999,September
Blue Streak,Action,False,65.0,117.7585,1.0,6.1,6.229424,93.0,51,9,276.453908,264.93508699999995,3463.989399,True,10,1999,September
The Hurricane,Drama,False,50.0,73.956241,3.0,7.2,5.716009,146.0,79,20,1167.606169,304.906194,14454.239579,True,12,1999,September
Double Jeopardy,Crime,False,70.0,177.84155800000005,1.0,6.2,10.876463,105.0,8,7,2088.4577119999994,148.97397500000002,16616.10232,True,14,1999,September
Butterfly,Drama,False,3.0,6.0,5.0,7.2,2.753674,96.0,16,5,0.0,0.0,0.0,False,9,1999,September
Three Kings,Action,False,75.0,108.0,6.0,6.6,12.287636,114.0,17,18,774.5499649999999,14.702438,608.095497,True,10,1999,September
Being John Malkovich,Fantasy,False,13.0,22.863596,3.0,7.3,11.416319,112.0,17,23,1512.992449,0.0,56.523916,True,18,1999,September
"Mystery, Alaska",Drama,False,28.0,8.888143,1.0,6.0,4.512767,119.0,27,3,84.638992,378.624075,1601.501476,True,14,1999,October
Drive Me Crazy,Drama,False,8.0,22.593409,3.0,5.8,4.606395,91.0,12,3,0.0,0.0,11700.594723,True,12,1999,October
Random Hearts,Drama,False,64.0,74.60857,1.0,5.3,4.140398,133.0,24,10,5351.556243,760.185898,3581.747899,True,12,1999,October
Naturally Native,Drama,False,0.7,0.010508,1.0,,0.101618,107.0,17,29,349.417458,0.0,0.0,True,15,1999,October
The Story of Us,Comedy,False,50.0,58.90003100000001,2.0,5.9,5.769957,95.0,17,29,3841.783937,593.1015219999999,14528.19582,True,12,1999,October
Fight Club,Drama,False,63.0,100.853753,7.0,8.3,63.869599,139.0,77,107,1668.013773,596.509052,11723.188132,True,9,1999,October
The Messenger: The Story of Joan of Arc,Adventure,False,60.0,66.97631700000001,2.0,6.2,9.471838,148.0,32,14,1903.614223,314.595813,3656.356469,False,32,1999,October
Beyond the Mat,Documentary,False,2.053648,0.5,3.0,7.8,2.691433,102.0,15,5,0.0,0.0,1491.716934,True,12,1999,October
The Best Man,Drama,True,9.0,34.57378,2.0,6.8,5.055141000000001,120.0,8,2,42.227372,0.0,14587.095851,True,10,1999,October
The Insider,Drama,False,90.0,60.289912,5.0,7.3,11.3569,157.0,56,42,1875.284595,279.52536,672.806292,True,10,1999,October
Dreaming of Joseph Lees,Romance,False,2.0,7.000000000000002e-06,1.0,6.0,1.241349,92.0,7,4,0.0,0.0,0.0,True,20,1999,October
House on Haunted Hill,Horror,True,19.0,40.846082,2.0,5.5,10.187278,93.0,15,95,489.261784,0.0,0.0,True,18,1999,October
Music of the Heart,Drama,False,27.0,14.859394,2.0,6.3,3.104943,124.0,16,17,982.153045,478.943119,0.0,True,15,1999,October
Toy Story 2,Animation,True,90.0,497.36686900000007,1.0,7.3,17.547693,92.0,24,172,4209.066206,736.812892,373.554033,True,9,1999,October
The Bone Collector,Drama,False,73.0,151.49365500000005,2.0,6.5,8.884406,118.0,21,120,1161.597177,638.819645,14621.669631,True,16,1999,November
The Bachelor,Comedy,False,51.0,36.911617,3.0,4.5,5.061725,101.0,16,14,753.7303670000001,0.0,3719.945082,True,11,1999,November
Mudhalvan,Other,False,7.4,22.0,1.0,6.3,0.2364659999999999,169.0,12,13,28.5,0.0,0.0,False,9,1999,November
The World Is Not Enough,Adventure,True,135.0,361.8324,2.0,6.0,12.130127,128.0,20,29,1934.485963,239.669121,1081.886488,True,19,1999,November
Anywhere But Here,Drama,False,23.0,18.653615,2.0,5.9,12.593734,114.0,13,5,1487.395539,41.617447,11824.041885,True,15,1999,November
Dogma,Fantasy,False,10.0,30.652890000000006,2.0,6.8,8.559088000000001,130.0,25,38,2297.5755870000003,17.294963000000003,0.0,True,5,1999,November
Sleepy Hollow,Drama,False,100.0,206.071502,5.0,6.9,11.072361,105.0,23,18,620.734161,965.874726,16793.943878000002,True,12,1999,November
Ride with the Devil,Drama,False,38.0,0.635096,2.0,6.6,7.0593080000000015,138.0,11,20,100.955436,157.41824499999998,14773.163286,True,16,1999,November
End of Days,Action,False,100.0,211.989043,1.0,5.5,9.62371,121.0,13,139,3011.6144039999995,288.78910900000005,9.016377000000006,True,9,1999,November
Tumbleweeds,Comedy,False,0.312,1.281176,1.0,6.2,0.8888799999999999,102.0,3,1,0.0,0.0,60.992545,True,11,1999,November
"Happy, Texas",Comedy,False,1.7,1.943649,2.0,5.5,2.939685,98.0,9,4,196.84512300000003,0.0,2210.593373,True,11,1999,December
The End of the Affair,Drama,False,23.0,10.827816,1.0,6.6,6.200344,102.0,13,16,1366.080997,316.307502,3872.804443,True,17,1999,December
Magnolia,Drama,False,37.0,48.45180300000001,3.0,7.5,9.091636,188.0,29,44,574.3502470000001,43.324153,3756.856699,True,8,1999,December
Deuce Bigalow: Male Gigolo,Comedy,True,17.0,65.535067,3.0,5.4,6.567794,88.0,16,7,59.27865299999999,0.0,0.0,True,23,1999,December
The Green Mile,Fantasy,False,60.0,284.6,3.0,8.2,19.96678,189.0,33,48,3823.436826,28.34146900000001,326.71300699999995,True,12,1999,December
Godzilla 2000,Adventure,True,1.0,10.03739,1.0,5.9,2.80298,107.0,16,6,0.0,0.0,0.0,False,12,1999,December
Any Given Sunday,Drama,False,55.0,100.230832,3.0,6.8,10.571434,163.0,73,44,3000.1726850000005,657.88466,0.0,True,14,1999,December
The Cider House Rules,Drama,False,24.0,88.54509200000003,3.0,6.9,9.526781,126.0,19,32,507.305108,60.92492499999999,2212.5370220000004,True,18,1999,December
Stuart Little,Animation,True,133.0,300.135367,3.0,5.8,8.3595,84.0,18,9,1738.5824040000002,0.0,3883.632259,True,12,1999,December
Bicentennial Man,Comedy,False,100.0,93.7,5.0,6.9,9.369917999999998,131.0,17,10,4352.492544,1402.822716,0.0,True,15,1999,December
Fantasia 2000,Animation,True,80.0,90.87457,1.0,7.0,14.972573,74.0,12,46,568.047673,0.0,5471.111415,True,12,1999,December
Onegin,Drama,False,14.0,0.206128,2.0,5.8,7.171138000000001,104.0,5,3,856.174375,0.0,0.0,True,6,1999,December
Man on the Moon,Comedy,False,82.0,47.43443,1.0,6.9,13.217419,118.0,17,19,1996.328692,182.386801,0.0,True,12,1999,December
Galaxy Quest,Comedy,False,45.0,90.683916,2.0,6.9,15.831374,102.0,21,46,2537.7296480000005,10.443315999999996,914.555832,True,11,1999,December
Play It to the Bone,Comedy,False,24.0,8.434146,1.0,5.7,4.347608999999999,124.0,24,3,1094.0346909999998,215.634977,2770.070701,True,15,1999,December
Angela's Ashes,Drama,False,2.5e-05,1.3e-05,2.0,7.0,4.496585,145.0,27,7,627.958196,280.783847,17000.01538,True,13,1999,December
The Talented Mr. Ripley,Thriller,False,40.0,128.798265,4.0,7.1,11.65502,139.0,63,58,1743.092016,231.976425,17000.015392999998,True,20,1999,December
Next Friday,Comedy,True,11.0,59.827328,1.0,6.5,10.06545,98.0,17,8,333.633848,0.0,3805.308502,True,10,2000,January
Supernova,Horror,False,90.0,14.828081,4.0,4.9,5.496624,91.0,12,59,504.632095,443.469147,5351.686517,True,9,2000,January
Saving Grace,Crime,False,10.0,26.330482,6.0,6.3,5.13955,93.0,24,19,13.417292,0.0,62.273721,True,11,2000,January
Isn't She Great,Drama,False,36.0,3.003296,7.0,4.6,0.907927,95.0,8,9,918.87378,113.309743,14773.798382,False,13,2000,January
The Broken Hearts Club: A Romantic Comedy,Comedy,False,1.0,1.7448580000000002,,6.3,1.7958490000000005,94.0,15,7,0.0,0.0,,True,35,2000,February
Mugavari,Drama,False,0.5,0.5,,7.5,0.2848469999999999,157.0,13,7,40.0,0.0,,True,8,2000,February
Scream 3,Horror,True,40.0,161.834276,3.0,5.7,9.738371,116.0,23,24,1277.806903,493.802513,8.946236999999996,True,7,2000,February
Gun Shy,Action,False,10.0,1.631839,2.0,5.4,6.3701050000000015,101.0,16,2,3323.343488,0.0,1610.389619,True,6,2000,February
Trois,Drama,False,0.2,1.160268,2.0,4.5,0.06431,93.0,15,2,0.0,0.0,0.0,True,5,2000,February
The Beach,Drama,False,40.0,144.056873,1.0,6.3,14.430310999999998,119.0,16,10,2022.026636,16.49108000000001,0.0,True,8,2000,February
The Tigger Movie,Animation,False,30.0,45.554533,1.0,6.3,7.023414,77.0,8,30,0.0,0.0,5561.985984999999,True,14,2000,February
Hanging Up,Comedy,False,40.0,36.037909,4.0,5.0,6.474767,94.0,23,24,2155.22254,0.0,93.7,True,9,2000,February
Boiler Room,Crime,False,26.0,28.780255,1.0,6.5,8.518425,118.0,13,35,595.101958,0.0,3865.13583,True,10,2000,February
Pitch Black,Thriller,True,23.0,53.187659,1.0,6.7,6.424399,108.0,15,105,535.709637,14.048372,0.0,True,10,2000,February
Hey Ram,Drama,False,3.9,4.9,1.0,6.7,0.5620970000000001,199.0,23,18,154.612,0.0,0.0,False,6,2000,February
The Whole Nine Yards,Comedy,True,41.3,106.371651,6.0,6.3,12.061521,98.0,10,88,3162.3159830000004,138.31309600000003,0.0304710000000056,True,17,2000,February
Reindeer Games,Thriller,False,42.0,32.16897,2.0,5.3,12.11759,124.0,19,16,2286.7471670000004,278.347142,136.353547,True,13,2000,February
3 Strikes,Action,False,6.0,9.0,,5.9,0.651625,82.0,13,2,0.0,0.0,,True,8,2000,March
The Next Best Thing,Comedy,False,25.0,24.362772,2.0,4.3,2.9719990000000003,108.0,11,12,420.003095,115.56889,17128.813658,True,16,2000,March
Drowning Mona,Comedy,False,16.0,15.427192000000002,2.0,5.4,4.372616000000002,96.0,17,2,2170.698955,0.0,0.0,True,12,2000,March
Mission to Mars,Science Fiction,False,90.0,60.87461500000001,4.0,5.7,9.021107,114.0,17,35,1354.8326390000002,930.767952,733.096204,True,13,2000,March
The Perfect Storm,Drama,False,120.0,325.756637,3.0,6.2,18.911961,130.0,29,16,1021.2737580000004,810.9863869999999,5548.344622,True,15,2000,March
Final Destination,Horror,True,23.0,53.302314,3.0,6.4,14.961416,98.0,29,72,4.152230000000003,0.0,3893.916085,True,16,2000,March
Erin Brockovich,Drama,False,52.0,256.271286,1.0,7.1,10.135446,131.0,10,98,2514.2334919999994,80.93867,148.561038,True,14,2000,March
High Fidelity,Comedy,False,30.0,47.126295,2.0,7.0,8.524956,113.0,49,14,494.126674,62.948436000000015,222.724172,True,12,2000,March
Romeo Must Die,Action,False,25.0,91.03676,2.0,6.0,8.369176,115.0,15,7,103.347762,0.0,1435.339585,True,12,2000,March
Waking the Dead,Drama,False,8.5,0.327418,3.0,6.5,1.241671,105.0,14,16,83.128865,0.0,0.0,True,13,2000,March
The Road to El Dorado,Adventure,False,95.0,76.432727,2.0,7.0,8.755188,89.0,12,37,938.631824,0.0,1005.2397479999998,True,17,2000,March
Love's Labour's Lost,Comedy,False,13.0,0.299792,6.0,5.4,5.867426,93.0,12,11,112.978977,150.02267600000002,2301.0821140000003,True,18,2000,March
The Skulls,Crime,True,15.0,35.00718,4.0,5.7,11.363754,106.0,17,7,4.562145999999999,337.993587,14776.801678,True,9,2000,March
Whatever It Takes,Drama,False,15.0,9.902115,1.0,5.1,3.550711,94.0,20,32,0.0,9.016377,4183.767626,True,15,2000,March
Rules of Engagement,Action,False,60.0,71.0,3.0,6.0,10.278274,128.0,10,84,3256.417459,539.4577859999999,17153.17643,True,17,2000,April
Return to Me,Romance,False,24.0,36.609995,2.0,6.1,5.269733,115.0,15,4,691.490493,0.0,1482.152579,True,10,2000,April
Ready to Rumble,Action,False,24.0,12.37241,2.0,4.7,3.69298,107.0,47,10,973.694321,0.0,118.88001599999998,True,13,2000,April
American Psycho,Thriller,True,7.0,34.266564,3.0,7.3,13.686715,102.0,19,59,950.635194,1.81429,13.340980000000002,True,14,2000,April
Keeping the Faith,Comedy,False,30.0,37.036004,3.0,5.9,6.045585,127.0,12,19,747.6597610000001,0.0,793.9708189999999,True,15,2000,April
Alaipayuthey,Romance,False,2.0,6.0,1.0,6.7,0.570021,156.0,13,13,0.5,13.0,0.0,False,12,2000,April
U-571,Action,False,62.0,127.666415,3.0,6.1,7.879924000000001,116.0,11,19,1800.555211,50.159144,14811.808858,True,5,2000,April
Love & Basketball,Action,False,20.0,27.728118,1.0,7.5,5.733226999999999,124.0,20,38,0.0,0.0,33.567853,True,15,2000,April
Gossip,Drama,False,14.0,5.10882,4.0,5.6,8.25719,90.0,9,11,52.666107,0.0,716.095497,True,6,2000,April
The Isle,Drama,False,0.05,0.021075,1.0,6.9,3.882092,90.0,6,10,0.0,0.0,0.0,False,7,2000,April
Where the Heart Is,Comedy,False,15.0,33.771174,2.0,6.9,5.833133,120.0,65,6,1431.19335,0.0,11842.6955,True,15,2000,April
The Flintstones in Viva Rock Vegas,Science Fiction,True,83.0,59.468275,2.0,4.4,6.053595,90.0,14,18,298.479554,618.677646,14939.475273000002,True,29,2000,April
Frequency,Crime,False,31.0,68.106245,1.0,7.0,10.163266,118.0,20,88,872.762954,127.84847200000002,3947.218399,True,9,2000,April
The Big Kahuna,Comedy,False,7.0,3.728888,2.0,6.8,4.896026,90.0,8,109,2171.234698,0.0,106.402122,True,12,2000,April
Gladiator,Action,False,103.0,457.64042699999993,7.0,7.9,23.186667,155.0,38,101,238.3332610000001,320.765847,1081.6724749999998,True,9,2000,May
Kandukondain Kandukondain,Drama,False,0.5,0.5,,6.4,0.660663,157.0,11,7,2.5,0.0,,False,24,2000,May
Battlefield Earth,Action,False,44.0,21.4,5.0,3.0,5.276926,118.0,16,12,2340.727352,0.5512809999999995,110.13101,True,16,2000,May
Center Stage,Drama,True,18.0,17.200925,1.0,6.8,10.491734,115.0,5,4,0.0,46.905889,3723.332786,True,11,2000,May
Hamlet,Drama,False,2.0,1.568749,2.0,6.0,12.896203,112.0,13,8,621.234802,0.0,2301.381906,True,6,2000,May
Shadow of the Vampire,Drama,False,8.0,8.279017,1.0,6.6,12.691457000000002,92.0,15,5,1362.097517,0.0,0.0,True,18,2000,May
Dancer in the Dark,Drama,True,12.8,40.031879,26.0,7.7,10.684806,140.0,29,62,335.318098,3.810533,88.60420299999998,True,15,2000,May
Billy Elliot,Drama,False,5.0,110.0,6.0,7.4,12.158424,110.0,17,17,0.0,0.0,4.872322999999994,True,11,2000,May
Road Trip,Comedy,True,16.0,119.754278,2.0,5.9,8.00158,93.0,17,20,24.61493,0.0,1539.3129019999997,True,8,2000,May
Dinosaur,Animation,False,127.5,354.248063,2.0,6.2,9.998415,82.0,10,18,398.647398,0.0,5607.540518,True,8,2000,May
Mission: Impossible II,Adventure,True,125.0,546.388105,3.0,5.9,18.97178,123.0,17,123,3248.747311,478.9087810000001,17224.17643,True,20,2000,May
Shanghai Noon,Adventure,True,55.0,56.93230500000001,3.0,6.2,10.308442,110.0,22,13,528.687757,0.0,831.0068229999999,True,12,2000,May
Big Momma's House,Crime,True,30.0,173.95943799999995,2.0,5.6,7.9789850000000015,98.0,6,11,464.47796,163.647745,11876.466674,True,15,2000,May
Gone in Sixty Seconds,Action,False,90.0,237.202299,2.0,6.1,14.091765,118.0,23,34,1658.19893,2.3952309999999954,1028.461636,True,18,2000,June
Josh,Romance,False,6.9,15.0,1.0,6.0,4.0315,162.0,11,12,144.206,0.0,0.0,False,4,2000,June
Shaft,Action,True,46.0,107.196498,2.0,5.5,7.420019,99.0,12,16,1072.610811,136.440927,17770.564534999998,True,5,2000,June
Poor White Trash,Crime,False,1.2,0.001404,1.0,3.9,0.584397,85.0,6,5,56.152867,0.0,0.0,True,14,2000,June
Amores perros,Drama,False,2.0,20.908467,2.0,7.6,5.958138,154.0,25,59,0.0,0.0,0.0,False,12,2000,June
Boys and Girls,Comedy,False,16.0,20.627372,1.0,5.4,10.070988,94.0,73,32,551.354216,103.166989,0.0,True,12,2000,June
Titan A.E.,Animation,False,75.0,36.754634,3.0,6.3,7.515631,94.0,8,42,3930.615582,193.990541,12050.426112,True,9,2000,June
Chicken Run,Animation,False,45.0,224.834564,4.0,6.5,11.834245,84.0,14,76,2670.573208,0.0,1659.0671799999998,True,10,2000,June
"Me, Myself & Irene",Comedy,False,51.0,149.270999,2.0,6.1,9.95456,116.0,16,103,2335.194801,394.908085,12087.180746,True,15,2000,June
The Patriot,Drama,False,110.0,215.294342,4.0,6.8,15.960788,165.0,21,129,3138.637216,1392.550824,196.567262,True,10,2000,June
The Adventures of Rocky & Bullwinkle,Action,False,76.0,35.13482,4.0,3.9,11.880936,88.0,20,9,609.1635309999999,0.0,14998.943548,True,31,2000,June
The Kid,Fantasy,False,65.0,69.7,1.0,6.0,15.045725,104.0,57,21,3199.892693,488.9577990000001,5961.788581,True,6,2000,July
Scary Movie,Comedy,True,19.0,278.019771,4.0,6.0,12.446738,88.0,14,123,0.0,29.39241800000002,0.0,True,10,2000,July
Pokémon: Spell of the Unknown,Adventure,True,16.0,68.411275,8.0,6.0,10.264597,93.0,3,4,267.89854,297.593932,317.593932,False,25,2000,July
X-Men,Adventure,True,75.0,296.339527,6.0,6.8,0.954467,104.0,19,23,765.087618,23.341567999999995,12236.451745,True,5,2000,July
The In Crowd,Thriller,False,15.0,5.217498,1.0,4.7,1.991904,105.0,11,2,0.0,74.56192,152.766634,True,10,2000,July
What Lies Beneath,Drama,False,100.0,155.464351,3.0,6.3,9.500497,130.0,15,111,5897.73058,2383.8172400000003,1883.901744,True,15,2000,July
Nutty Professor II: The Klumps,Fantasy,True,84.0,123.307945,2.0,4.7,6.671316,106.0,19,14,2554.256204,83.78127099999999,1492.216934,True,26,2000,July
Coyote Ugly,Comedy,False,45.0,113.916474,2.0,5.8,15.650835999999998,100.0,20,31,731.060795,0.0,1265.663935,True,10,2000,July
Space Cowboys,Action,False,65.0,128.884132,6.0,6.3,7.457610000000002,130.0,17,28,4191.024391,894.2917819999999,721.204317,True,12,2000,July
Hollow Man,Action,True,95.0,190.213455,2.0,5.6,7.912103,112.0,10,13,1329.048409,808.8102759999999,4193.669741,True,9,2000,August
The Cell,Horror,True,33.0,104.155843,5.0,6.0,13.234894,107.0,20,66,405.437784,0.0,4015.324644,True,7,2000,August
"Me, You, Them",Comedy,False,1.9,2.070806,3.0,6.5,1.075939,104.0,4,3,0.0,0.0,4383.883196000001,False,11,2000,August
The Art of War,Crime,True,40.0,30.199105,4.0,5.6,9.800232,117.0,7,8,1386.371804,20.007761,0.0,True,11,2000,August
Bring It On,Comedy,True,28.0,90.449929,1.0,5.8,6.402888,98.0,60,14,597.188917,0.0,221.00542,True,9,2000,August
"O Brother, Where Art Thou?",Action,False,26.0,71.86832700000002,5.0,7.3,12.434175,106.0,23,33,921.971894,147.216171,15034.078368,True,22,2000,August
Highlander: Endgame,Action,True,25.0,15.843607999999998,2.0,4.4,11.430964,87.0,6,13,279.037527,0.0,12.386797,True,18,2000,September
Snatch,Thriller,False,10.0,83.557872,3.0,7.7,14.014025,103.0,58,65,19.301204,3.897569000000004,4385.954002,True,6,2000,September
Pollock,Drama,False,6e-06,8e-06,2.0,6.6,11.179864,122.0,51,31,710.7271440000001,0.0,0.0,True,7,2000,September
Fiza,Drama,False,1.0,0.623791,,6.1,0.254553,170.0,11,3,11.0,0.0,,False,4,2000,September
The Way of the Gun,Action,False,8.5,19.125401,,6.4,6.03633,119.0,15,17,375.194414,0.0,,True,14,2000,September
Brother,Crime,False,12.0,15.25,6.0,6.8,8.134524,114.0,12,17,152.888627,0.0019600000000004,2.840885,False,7,2000,September
Vulgar,Drama,False,0.12,0.014904,,5.3,1.62632,87.0,8,2,3.15113,0.0,,True,6,2000,September
Men of Honor,Drama,False,32.0,48.814909,1.0,7.0,7.1776490000000015,129.0,12,11,2266.364861,0.0,245.488337,True,10,2000,September
Rugrats in Paris: The Movie,Adventure,True,3e-05,0.000103,3.0,6.0,5.568359,78.0,19,21,1201.3005970000002,0.0,17877.761033000002,False,23,2000,September
Almost Famous,Drama,False,60.0,47.383689,3.0,7.4,9.086699,122.0,45,16,151.490635,312.062179,3740.533711,True,12,2000,September
Urban Legends: Final Cut,Horror,True,14.0,38.574362,3.0,4.4,12.243528,97.0,19,6,81.452156,0.0,72.52759499999996,True,21,2000,September
The House of Mirth,Drama,False,10.0,5.164404,11.0,6.4,2.492547,140.0,13,18,1546.219549,0.0,0.2186259999999995,True,15,2000,September
Under Suspicion,Mystery,False,25.0,0.260562,2.0,6.4,11.839267,110.0,17,12,3359.001971,332.74104,0.0,True,14,2000,September
The Weight of Water,Crime,False,16.0,0.10913,4.0,5.6,2.488424,113.0,22,13,781.179659,91.49124899999998,0.0,True,16,2000,September
Remember the Titans,Drama,False,30.0,136.706683,4.0,7.4,6.587725999999999,113.0,67,21,1476.805795,1.0819569999999883,6031.488581,True,17,2000,September
"Crouching Tiger, Hidden Dragon",Adventure,True,17.0,213.525736,8.0,7.2,19.944953,120.0,12,13,401.390768,158.053341,2.4659599999999955,False,27,2000,October
Meet the Parents,Comedy,True,55.0,330.444045,4.0,6.6,14.178281,108.0,19,84,2139.1969790000003,387.512218,2039.366095,True,14,2000,October
Get Carter,Action,False,63.6,19.412993,4.0,4.8,6.047757,102.0,15,10,3333.085972,0.0,131.53101,True,9,2000,October
102 Dalmatians,Comedy,True,85.0,183.611771,2.0,5.1,7.668752,100.0,5,13,1664.773411,483.348597,6168.195264,True,13,2000,October
Memento,Mystery,False,9.0,39.72309600000001,4.0,8.1,15.450789000000002,113.0,13,21,702.7785180000001,0.0484819999999999,0.0457030000000031,True,7,2000,October
Pay It Forward,Drama,False,40.0,55.707411,2.0,7.0,10.479723,122.0,16,6,1779.366966,140.464664,131.252426,True,12,2000,October
